2026-05-12 21:21:33,111,epoch=1,loss=5.812078,psnr=8.5520,ssim=0.3295
2026-05-12 21:21:56,857,epoch=2,loss=4.339165,psnr=8.4289,ssim=0.3207
2026-05-12 21:22:20,036,epoch=3,loss=3.570942,psnr=8.4884,ssim=0.3223
2026-05-12 21:22:44,219,epoch=4,loss=3.033930,psnr=8.6015,ssim=0.3327
2026-05-12 21:23:08,754,epoch=5,loss=2.697138,psnr=8.6700,ssim=0.3376
2026-05-12 21:23:32,694,epoch=6,loss=2.367091,psnr=8.7062,ssim=0.3447
2026-05-12 21:23:57,511,epoch=7,loss=2.128043,psnr=8.8593,ssim=0.3504
2026-05-12 21:24:21,494,epoch=8,loss=1.923733,psnr=8.9742,ssim=0.3583
2026-05-12 21:24:45,211,epoch=9,loss=1.743196,psnr=9.1489,ssim=0.3747
2026-05-12 21:25:09,911,epoch=10,loss=1.548516,psnr=9.3613,ssim=0.3875
2026-05-12 21:25:34,630,epoch=11,loss=1.401983,psnr=9.4461,ssim=0.3979
2026-05-12 21:25:58,721,epoch=12,loss=1.313350,psnr=9.6279,ssim=0.4069
2026-05-12 21:26:22,808,epoch=13,loss=1.261331,psnr=9.7439,ssim=0.4109
2026-05-12 21:26:46,456,epoch=14,loss=1.258579,psnr=9.7905,ssim=0.4145
2026-05-12 21:27:11,283,epoch=15,loss=1.184151,psnr=9.7645,ssim=0.4177
2026-05-12 21:27:35,338,epoch=16,loss=1.187503,psnr=9.8648,ssim=0.4192
2026-05-12 21:27:59,317,epoch=17,loss=1.132556,psnr=9.7656,ssim=0.4218
2026-05-12 21:28:24,061,epoch=18,loss=1.137394,psnr=9.9191,ssim=0.4254
2026-05-12 21:28:47,911,epoch=19,loss=1.127345,psnr=9.9207,ssim=0.4248
2026-05-12 21:29:11,704,epoch=20,loss=1.088685,psnr=9.8669,ssim=0.4267
2026-05-12 21:29:37,643,epoch=21,loss=1.070598,psnr=9.9340,ssim=0.4261
2026-05-12 21:30:01,348,epoch=22,loss=1.055807,psnr=9.9755,ssim=0.4282
2026-05-12 21:30:25,130,epoch=23,loss=1.046347,psnr=10.0659,ssim=0.4301
2026-05-12 21:30:50,004,epoch=24,loss=1.053565,psnr=10.0351,ssim=0.4317
2026-05-12 21:31:13,874,epoch=25,loss=1.072744,psnr=10.0381,ssim=0.4296
2026-05-12 21:31:38,195,epoch=26,loss=1.024032,psnr=10.0460,ssim=0.4272
2026-05-12 21:32:01,983,epoch=27,loss=0.975794,psnr=10.0793,ssim=0.4313
2026-05-12 21:32:25,600,epoch=28,loss=0.992249,psnr=10.0886,ssim=0.4355
2026-05-12 21:32:50,951,epoch=29,loss=0.993336,psnr=10.1495,ssim=0.4316
