2026-05-22 20:38:57,130,epoch=60,loss=0.903000,psnr=9.9354,ssim=0.4173
2026-05-22 20:39:22,940,epoch=61,loss=0.878292,psnr=9.9011,ssim=0.4198
2026-05-22 20:39:47,832,epoch=62,loss=0.895249,psnr=9.9605,ssim=0.4207
2026-05-22 20:40:12,864,epoch=63,loss=0.867302,psnr=9.9709,ssim=0.4201
2026-05-22 20:40:37,600,epoch=64,loss=0.865840,psnr=9.8151,ssim=0.4219
2026-05-22 20:41:02,642,epoch=65,loss=0.847497,psnr=9.9875,ssim=0.4224
2026-05-22 20:41:27,674,epoch=66,loss=0.851453,psnr=9.9197,ssim=0.4239
2026-05-22 20:41:52,866,epoch=67,loss=0.838777,psnr=9.9818,ssim=0.4233
2026-05-22 20:42:18,071,epoch=68,loss=0.820075,psnr=9.9663,ssim=0.4222
2026-05-22 20:42:43,455,epoch=69,loss=0.809459,psnr=9.9094,ssim=0.4247
2026-05-22 20:43:08,800,epoch=70,loss=0.800869,psnr=9.9880,ssim=0.4236
2026-05-22 20:43:35,149,epoch=71,loss=0.800126,psnr=10.0092,ssim=0.4238
2026-05-22 20:44:00,247,epoch=72,loss=0.803221,psnr=10.0150,ssim=0.4259
2026-05-22 20:44:25,366,epoch=73,loss=0.804946,psnr=10.1296,ssim=0.4277
2026-05-22 20:44:50,533,epoch=74,loss=0.772879,psnr=10.0667,ssim=0.4262
2026-05-22 20:45:15,674,epoch=75,loss=0.783190,psnr=10.0817,ssim=0.4284
2026-05-22 20:45:40,762,epoch=76,loss=0.786839,psnr=10.0219,ssim=0.4285
2026-05-22 20:46:05,970,epoch=77,loss=0.767240,psnr=10.1021,ssim=0.4289
2026-05-22 20:46:31,369,epoch=78,loss=0.757103,psnr=10.0624,ssim=0.4295
2026-05-22 20:46:56,632,epoch=79,loss=0.767048,psnr=10.2018,ssim=0.4294
2026-05-22 20:47:21,640,epoch=80,loss=0.745262,psnr=10.1576,ssim=0.4280
2026-05-22 20:47:47,622,epoch=81,loss=0.753086,psnr=10.0520,ssim=0.4315
2026-05-22 20:48:12,302,epoch=82,loss=0.739700,psnr=10.1426,ssim=0.4321
2026-05-22 20:48:37,529,epoch=83,loss=0.743119,psnr=10.1126,ssim=0.4293
2026-05-22 20:49:02,869,epoch=84,loss=0.739330,psnr=10.1822,ssim=0.4320
2026-05-22 20:49:28,190,epoch=85,loss=0.728992,psnr=10.1686,ssim=0.4326
2026-05-22 20:49:53,491,epoch=86,loss=0.707743,psnr=10.2636,ssim=0.4282
